Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
37,1554.6,1009,1009,1033,877,50.1,53.7,45.5,53.3,80,72,72,59,27,20,27,21
38,49175,1028,1035,1003,924,52.6,37.8,43.8,51.9,87,76,73,68,30,25,32,17
39,2.1472e+15,1009,1074,990,1029,46,37.9,39.8,42.5,88,72,72,69,26,21,24,21
40,3.0003e+14,984,1044,1030,1032,43.3,40,38.8,48.2,84,66,64,69,27,19,25,18
41,35861,962,1013,1046,1046,43.1,37.3,40.4,52,83,68,68,75,31,21,25,16
42,13766,930,988,1041,1094,44.1,24.1,32,39.8,83,67,74,73,24,20,29,21
43,41.203,936,959,1025,1064,43.5,23.2,27.5,32.8,89,75,69,67,28,24,30,23
44,51.581,953,917,1006,1003,42.2,24.8,25.4,26.5,85,75,84,70,29,33,27,25
45,4.5408e+09,969,934,929,991,44.8,28,27.1,23,85,70,85,77,29,20,31,23
46,3.2851e+08,986,1016,934,1036,46,28.9,26.6,23.4,86,78,88,77,28,24,31,20
47,1.909e+19,1071,1151,1064,1088,44.4,27.9,24.6,26.3,85,84,85,82,28,28,35,20
48,5.2557e+06,1117,1173,1152,1135,44,25.8,26.9,31.2,89,78,87,92,32,28,28,24
49,1.0668e+16,1046,966,935,1105,41.9,46.3,38.8,38.3,85,68,70,75,15,16,18,13
50,5.3924e+13,1083,1009,963,1176,42.5,48.9,45.8,39.9,88,68,68,69,23,16,20,18
51,329.71,1080,1066,955,1097,41.3,44.6,48.1,39.3,85,66,65,74,23,13,18,14
52,34449,1069,1078,954,1020,43.4,43.2,49.7,41.2,77,65,58,70,19,22,18,26
53,13706,1088,1065,1039,925,51.7,40,53.8,58.6,80,68,67,65,26,17,22,27
54,8.3413e+15,1096,1080,1056,924,50.8,34.6,51.6,66.4,95,71,71,71,26,21,26,18
55,1.4326e+16,1075,1076,1036,953,45.1,30.2,41.8,46.3,87,71,72,78,26,24,26,14
56,68537,1054,1047,1019,964,44.4,29.2,40.8,47.4,91,68,63,82,22,23,29,20
57,54.518,1017,1020,1001,972,43.6,26.5,40.2,56.4,92,72,73,76,25,23,24,14
58,4658.4,947,960,950,967,39.6,19.9,30.7,37.9,87,66,78,82,16,20,26,20
59,759.52,933,931,938,982,40.1,18.1,26.6,21.6,84,75,65,74,26,25,26,20
60,1.6884e+20,932,923,933,986,42.6,19.1,23.7,16.6,84,70,75,80,28,27,26,22
61,1647.1,959,971,943,1050,45.2,29.1,22.1,22.5,90,71,76,78,24,17,22,20
62,1.3474e+08,986,1005,968,1088,44.7,33.1,21.2,22.2,87,73,78,76,29,21,24,20
63,2.6687e+14,1033,1086,1047,1055,45.9,30.3,30.5,30.7,82,80,81,83,25,22,19,26
64,1.5466e+15,1038,1119,1077,1067,45.6,27.1,32.8,37,88,78,80,82,27,23,17,24
65,9926.6,1114,1055,965,1133,39.6,47.6,34,40.5,85,68,70,75,10,15,23,17
66,2376.5,1077,1021,975,1241,40.4,51.2,42.6,39.1,88,68,68,69,26,19,17,21
67,15.265,1066,1052,955,1164,40.7,47.4,46.8,44,85,66,65,74,26,15,13,15
68,5219.3,1060,1063,933,1067,41.7,41,50.3,48.5,77,65,58,70,18,15,7,19
69,260.31,1060,1086,974,972,47.6,35.8,60.9,66.2,80,68,67,65,23,17,9,21
70,12.64,1054,1107,1004,961,47.4,31.5,63.5,75.7,95,71,71,71,21,25,22,19
71,8.7382,1049,1078,1028,934,44.1,25.8,46.6,50.3,87,71,72,78,19,25,24,16
72,12.261,1037,1048,1011,937,44.3,23.1,41.9,49.4,91,68,63,82,19,25,30,19
73,8.178,1007,1035,991,951,44.4,19.7,39.2,52,92,72,73,76,20,24,25,17
74,9.1925,955,970,944,939,40.3,18.8,27.7,33.2,87,66,78,82,21,23,15,19
75,111.01,957,927,929,952,40.1,22.4,24.9,20.9,84,75,65,74,24,23,17,21
76,4.609,961,921,918,980,43.1,23.2,24.2,14.8,84,70,75,80,24,21,21,25
77,5.574,976,1009,956,1060,47.3,29,24.6,17.5,90,71,76,78,25,21,17,23
78,2.16e+17,1006,1030,996,1081,46.4,33.6,23.3,19.4,87,73,78,76,28,18,21,27
79,20365,1040,1051,1054,1071,46,32,31.9,27,82,80,81,83,22,15,19,21
80,10908,1032,1080,1068,1080,45.8,28.2,35.1,33,88,78,80,82,22,17,20,23
81,1.0461e+05,1109,1091,977,1150,37.8,53.7,33.9,41.4,83,73,79,77,18,15,9,11
82,172.06,1014,1019,989,1276,39.3,51.3,41.7,40.3,85,65,73,65,24,20,11,20
83,41.628,997,1007,965,1243,41.7,47.1,48.2,48.1,85,64,70,71,22,18,16,18
84,3.985e+13,999,1028,933,1144,42.1,39.7,51.9,59.9,84,58,58,68,16,13,15,7
85,25608,1015,1101,946,1043,43.8,29.3,58.5,78.8,90,62,63,67,19,23,23,13
86,967.18,1008,1127,965,1035,44.6,26.9,62.8,69.2,90,67,79,75,16,22,23,26
87,9981,1013,1081,1009,956,43,23,45.5,48,85,71,80,75,14,14,18,20
88,949.04,1018,1052,1002,937,43.7,18.8,37.4,47.2,88,67,69,78,15,24,23,19
89,2.0087e+10,1004,1044,980,928,44.9,16.5,34.3,45.5,95,75,76,76,14,18,22,23
90,37.338,966,975,944,942,43.5,19.5,22.9,26.4,89,71,84,85,22,23,18,20
91,11.051,975,924,929,952,42.3,24.2,21.2,18.8,79,71,77,89,22,22,16,20
92,1.695,990,915,919,983,43.5,27.4,23,19.5,84,67,79,94,20,16,20,22
93,6.1385e+12,1006,1033,964,1058,47.9,32,26.9,22.6,91,78,77,80,21,16,25,20
94,2.4374e+16,1025,1070,1013,1065,46.6,36.1,26.2,24.6,83,78,77,75,21,14,28,20
95,2.0769e+05,1034,1051,1059,1070,43.4,35.5,33.1,25.2,85,78,84,75,21,19,32,16
96,1.9194e+05,1012,1052,1063,1099,42.9,30.9,36.5,28.4,97,86,86,81,25,16,32,21
97,4992.9,1089,1027,1018,1219,37,56.5,44.2,36.5,83,73,79,77,21,17,16,8
98,8.0095e+06,998,999,975,1231,41.7,50.6,41,36.2,85,65,73,65,20,12,20,17
99,148.99,984,964,935,1236,45,43.3,43.8,42.2,85,64,70,71,21,13,27,19
100,4.8896e+19,987,948,943,1210,45.3,37.6,47,54,84,58,58,68,18,15,26,15
101,4.7757e+20,1012,1092,999,1136,40,30.1,47.9,84.6,90,62,63,67,18,18,26,20
102,7.0417e+10,1020,1147,1000,1125,41.7,28.6,50.7,67.6,90,67,79,75,23,18,15,24
103,3.5181e+16,1025,1092,1034,1146,43.8,27,43.4,36.9,85,71,80,75,26,13,12,17
104,6.813e+07,1041,1055,1042,1098,42.2,23.2,30.2,36,88,67,69,78,21,15,23,19
105,2.4611e+05,1060,1020,1022,1008,42.2,20.7,22.1,36.4,95,75,76,76,19,13,23,17
106,87155,1056,948,958,935,45.7,25.6,19.5,22.9,89,71,84,85,23,22,19,13
107,1.7314,1038,933,946,934,45.3,26.4,17.1,21.8,79,71,77,89,30,23,18,20
108,3.9847,1030,935,942,973,44,24.8,17.4,28.1,84,67,79,94,26,17,23,26
109,424.68,1030,1035,975,1071,41.7,32.8,26.3,27.3,91,78,77,80,21,17,23,19
110,3.9614e+16,1024,1105,1026,1073,41.2,38.2,29.4,27.5,83,78,77,75,21,15,17,15
111,3164.9,978,1128,1102,1094,39,40.2,33.3,22.3,85,78,84,75,25,18,21,18
112,1.3709e+05,956,1088,1093,1136,39.6,36.6,35.1,22.9,97,86,86,81,26,15,23,20
113,1.193e+08,1128,1010,1033,1121,35.5,42.4,44.9,39.2,80,65,69,64,17,15,22,13
114,1.5412e+06,1074,1044,979,1157,42.5,48.8,45,34.8,89,62,75,59,23,17,22,22
115,1951.1,1062,1024,933,1135,47.4,45.1,42.9,34.8,94,66,74,62,22,20,22,23
116,1309.7,1059,1005,927,1137,47.1,40.4,42.8,39.3,99,56,72,61,23,20,21,26
117,3.0631e+14,1070,1084,995,1134,40.7,36.2,43.1,64.3,98,59,72,66,20,16,19,25
118,4.8468e+14,1077,1126,1020,1113,42.8,35.9,46.5,60.1,83,68,83,76,23,16,22,20
119,7.0317e+15,1050,1084,1047,1203,46,34.5,44.3,39.6,83,70,77,71,20,11,21,25
120,16549,1050,1045,1052,1185,43.3,26.2,34.1,35.1,82,70,68,68,18,11,18,13
121,18151,1062,1019,1048,1094,41.6,21.3,25.4,35.5,87,71,66,70,16,11,19,11
122,5.0081e+16,1082,960,967,937,43.3,29.4,21,25.7,87,72,75,75,25,20,16,14
123,116.66,1059,960,949,924,43.8,27.9,20.4,22.6,91,71,83,92,30,18,23,23
124,5.065,1029,979,962,966,43.5,23.1,18.9,27.9,91,77,91,87,26,15,24,21
125,1.4063,1015,1040,1003,1053,42.3,28.5,24.4,24.2,92,75,85,79,25,23,9,18
126,1.0702e+05,1015,1090,1040,1072,41.6,34,27.6,20.9,92,78,84,74,23,16,8,14
127,1.9823,976,1125,1111,1118,41,37.5,32.6,17,90,79,88,68,28,19,10,21
128,3.7126e+15,965,1102,1108,1153,42.3,36.1,35.8,20.6,94,93,90,89,24,19,15,19
129,1.5389e+07,1116,997,915,859,38.4,45.1,36.6,53.7,80,65,69,64,23,17,13,13
130,8.6004e+06,1091,1118,980,935,40,51.2,51.7,47.3,89,62,75,59,33,27,23,19
131,1.3276e+15,1100,1143,1006,977,44.7,50.7,55.7,42.5,94,66,74,62,23,20,23,20
132,1.1972e+05,1116,1120,983,1021,45.7,50.1,50.7,36.5,99,56,72,61,24,23,21,27
133,84095,1104,1101,940,1083,41.3,50.1,45.2,37.2,98,59,72,66,22,23,18,27
134,1.5912e+07,1094,1100,981,1106,42.2,48.9,46,40.9,83,68,83,76,9,9,18,17
135,5.2787e+05,1069,1081,1053,1278,45.7,41.4,38.7,34.3,83,70,77,71,12,9,15,20
136,10691,1038,1080,1032,1261,46.2,34.6,33.9,33.5,82,70,68,68,16,11,16,12
137,693.83,1013,1077,1017,1161,46.4,28.2,29.3,36.7,87,71,66,70,18,15,18,10
138,3.0684,1026,1049,981,954,43.2,25.2,19,34.4,87,72,75,75,26,23,17,13
139,2.4288e+17,1043,1065,948,925,41.5,24.3,19.8,26.6,91,71,83,92,26,19,21,18
140,1376.4,1027,1080,962,936,41.7,23.2,21.7,22.4,91,77,91,87,27,17,23,17
141,36.293,982,1079,1079,991,43.9,25.7,23.6,17.8,92,75,85,79,32,25,25,21
142,8.8655e+14,988,1095,1093,1016,43.1,28.8,24.7,16.6,92,78,84,74,25,25,21,19
143,6.1961e+17,1005,1109,1094,1135,40.7,31.8,30.8,16.9,90,79,88,68,25,25,19,21
144,8.2021e+14,1001,1068,1102,1185,41.4,32,36.7,22.3,94,93,90,89,23,27,17,19
145,4.8487e+06,1087,977,886,843,43,51,40.7,56.6,76,52,51,54,18,20,17,20
146,1.7375e+18,1056,1088,946,820,41.3,52.8,46.8,49.6,84,68,73,62,38,23,25,17
147,3.7972e+19,1070,1116,1029,892,42,50.7,53.8,42.4,90,69,71,62,32,8,20,16
148,1.9034e+16,1082,1115,1043,984,40.6,50.1,56.1,35.7,83,55,73,61,23,21,22,19
149,1608.6,1072,1114,961,1030,38.8,52,50.6,34,78,53,71,70,28,31,23,19
150,6466.7,1065,1115,983,1094,39.8,48.9,48.1,35,76,65,71,75,18,11,13,12
151,4.4911e+14,1053,1104,1075,1274,42.3,39.5,36.3,29,79,65,60,68,20,9,11,14
152,28326,1033,1101,1059,1247,44.7,36.4,31.9,32.8,84,70,62,69,21,16,21,17
153,1.7138e+07,1011,1100,1024,1153,48,31.7,28.8,39.1,78,66,58,71,21,22,23,18
154,3.9459e+17,1020,1093,982,946,46.7,22.5,18.3,39.7,78,70,64,70,30,27,21,14
155,12910,1039,1107,951,917,43.1,19.4,18.2,32.4,93,75,80,77,28,21,21,20
156,9.2759e+19,1044,1118,951,920,40.5,20.5,23.8,26,89,81,88,77,28,15,23,22
157,3.0362e+17,993,1097,1077,989,40.8,28.1,26.5,19.2,87,75,83,83,30,19,29,20
158,42.051,988,1117,1104,1010,40,31,26.2,14.8,91,72,83,80,26,19,27,24
159,131.37,1003,1122,1081,1128,38.3,33.2,29.7,19.1,82,78,87,75,26,25,29,16
160,2.0079e+05,999,1067,1103,1178,38.1,32.7,34.5,25.1,79,82,84,85,26,25,25,18
161,5.6696e+17,1130,887,921,841,45.9,39.5,35.5,42.4,67,61,60,61,25,16,16,17
162,1298.1,1074,911,909,772,45.1,42.4,41.5,44.2,73,61,61,62,23,29,16,20
163,1931.3,1034,931,919,874,42.6,41.4,40.5,48,79,67,61,65,23,20,24,16
164,233.78,995,953,923,918,40.2,41,39.5,50.8,74,65,61,67,25,14,18,14
165,198.92,968,980,958,1006,42.6,43.2,49.9,41.2,73,62,63,62,20,23,23,16
166,0.93749,975,1001,977,1082,45.6,41.6,54.7,37.8,67,60,70,63,12,15,22,20
167,10.173,974,1072,1034,1138,41.9,45.3,49,43.5,81,67,73,65,20,14,19,21
168,7.7035,976,1088,1072,1084,40.5,51,45.7,46.1,81,69,69,66,26,17,21,24
169,6.2018,991,1075,1098,1069,43.1,52.8,45.4,45,74,68,61,64,30,22,27,22
170,13562,1012,1013,1111,1098,48,34.3,42.3,45,78,68,64,67,31,22,28,22
171,1.9025e+19,1002,980,1105,1060,44.8,26.1,37.3,41.8,80,70,73,67,25,26,29,24
172,11485,975,960,1082,1024,41.3,19.6,31.3,33.2,80,76,77,74,34,18,24,26
173,8.9873,966,1011,1001,1011,44,20.5,25.4,24.7,86,74,81,78,34,20,25,28
174,16.66,1037,1089,1001,1054,46.1,23.9,26.9,30.4,79,81,81,84,26,22,34,26
175,22.334,1353,1311,1238,1344,46.5,26.6,28.2,37.9,76,83,78,79,24,20,30,28
176,51.448,1435,1416,1392,1440,47.9,28.6,29.7,34.3,84,82,83,82,32,22,24,28
177,1.0256e+14,1098,888,939,927,44,39.3,42.9,41,77,66,61,62,15,22,14,17
178,1.7007e+13,1060,962,932,918,45.1,44.9,47.2,42.3,84,72,68,62,24,22,21,21
179,2.3275,1017,971,942,919,43,48.4,44,44.5,82,70,64,65,22,20,28,25
180,6.6814e+15,973,973,962,914,41.5,51.9,42.2,48.8,77,59,62,66,18,18,20,22
181,1.4093e+16,975,988,982,913,46.3,47.6,47.2,48.4,76,64,71,63,25,20,26,24
182,1.1722e+05,988,1005,961,974,48.7,39.6,48.6,44.7,76,72,79,70,20,18,22,22
183,8.8529e+15,978,1067,1002,1080,44.1,42.1,44.8,43.9,78,73,72,76,24,18,22,23
184,6.5735e+08,959,1060,1051,1063,41.4,45.6,43.1,47.7,74,67,68,66,20,20,30,23
185,1547.2,957,1046,1080,1071,43.2,44.2,42.4,47,82,68,69,66,22,21,32,18
186,901.19,971,1003,1075,1113,46.8,29.6,37.6,44.1,84,67,75,76,21,19,28,16
187,51752,980,966,1064,1062,44.6,25.8,33.2,40.9,82,71,78,74,23,26,24,24
188,2.6777e+17,985,928,1030,990,42.1,23.3,29.8,30.5,81,75,85,71,27,28,22,24
189,4.6194e+16,987,962,947,984,44.9,21.9,28,15.7,87,72,83,78,31,24,26,20
190,2.7513e+17,1019,1047,955,1027,46.6,22.5,26.1,14.4,87,81,87,80,21,25,18,26
191,1.1507e+17,1182,1201,1134,1185,45.1,24.5,22.6,22.5,84,90,84,79,19,26,22,21
192,7.9864e+05,1237,1265,1255,1261,45.6,25.5,25.8,25.5,79,75,88,87,27,27,22,28
193,9.9587e+16,1018,877,919,983,43.6,42.3,45.6,37.7,77,66,61,62,23,25,27,24
194,12435,1040,1002,949,1020,45.1,42,50.2,42.3,84,72,68,62,25,13,18,26
195,0.88681,1012,1023,965,986,43.1,47.9,47.5,38.6,82,70,64,65,18,19,16,26
196,5.6924e+05,980,1010,1001,940,43.2,54.6,44.4,44.9,77,59,62,66,18,20,19,22
197,2.4653e+16,1009,1009,1033,877,50.1,53.7,45.5,53.3,76,64,71,63,27,25,34,22
198,1.7585e+15,1028,1035,1003,924,52.6,37.8,43.8,51.9,76,72,79,70,27,29,34,20
199,1.2207e+15,1009,1074,990,1029,46,37.9,39.8,42.5,78,73,72,76,24,22,20,20
200,4.1453e+16,984,1044,1030,1032,43.3,40,38.8,48.2,74,67,68,66,24,20,18,20
201,1002.3,962,1013,1046,1046,43.1,37.3,40.4,52,82,68,69,66,29,23,15,23
202,354.96,930,988,1041,1094,44.1,24.1,32,39.8,84,67,75,76,24,22,23,20
203,2.159,936,959,1025,1064,43.5,23.2,27.5,32.8,82,71,78,74,24,26,25,17
204,243.28,953,917,1006,1003,42.2,24.8,25.4,26.5,81,75,85,71,24,28,22,20
205,5.4837e+19,969,934,929,991,44.8,28,27.1,23,87,72,83,78,24,22,26,22
206,2.784e+07,986,1016,934,1036,46,28.9,26.6,23.4,87,81,87,80,26,24,21,23
207,2.9681e+19,1071,1151,1064,1088,44.4,27.9,24.6,26.3,84,90,84,79,26,22,21,21
208,1.5792e+13,1117,1173,1152,1135,44,25.8,26.9,31.2,79,75,88,87,26,22,22,24
209,4.3888e+16,1046,966,935,1105,41.9,46.3,38.8,38.3,89,60,70,75,30,22,19,16
210,1.506e+16,1083,1009,963,1176,42.5,48.9,45.8,39.9,87,65,71,67,28,16,20,18
211,3661.4,1080,1066,955,1097,41.3,44.6,48.1,39.3,83,68,65,69,30,16,22,20
212,2.6921e+13,1069,1078,954,1020,43.4,43.2,49.7,41.2,82,63,72,72,28,20,20,20
213,13788,1088,1065,1039,925,51.7,40,53.8,58.6,79,69,74,69,22,18,27,18
214,2.2444e+16,1096,1080,1056,924,50.8,34.6,51.6,66.4,84,77,80,74,20,20,24,18
215,1.0924e+16,1075,1076,1036,953,45.1,30.2,41.8,46.3,78,75,77,82,28,24,18,22
216,3.2144e+17,1054,1047,1019,964,44.4,29.2,40.8,47.4,78,65,70,73,24,19,17,26
217,6.49e+17,1017,1020,1001,972,43.6,26.5,40.2,56.4,86,69,76,69,24,19,13,23
218,3214,947,960,950,967,39.6,19.9,30.7,37.9,84,66,81,86,22,17,19,24
219,728.01,933,931,938,982,40.1,18.1,26.6,21.6,78,68,76,86,26,25,26,20
220,11153,932,923,933,986,42.6,19.1,23.7,16.6,82,70,84,75,21,24,27,20
221,0.7427,959,971,943,1050,45.2,29.1,22.1,22.5,88,68,80,78,21,19,29,22
222,3649.3,986,1005,968,1088,44.7,33.1,21.2,22.2,86,72,80,75,27,25,29,22
223,2.9573e+12,1033,1086,1047,1055,45.9,30.3,30.5,30.7,84,79,85,76,27,22,21,24
224,5.0905e+17,1038,1119,1077,1067,45.6,27.1,32.8,37,84,72,88,83,35,23,19,23
225,9620.9,1114,1055,965,1133,39.6,47.6,34,40.5,89,60,70,75,27,21,16,13
226,1072,1077,1021,975,1241,40.4,51.2,42.6,39.1,87,65,71,67,29,21,19,19
227,13.979,1066,1052,955,1164,40.7,47.4,46.8,44,83,68,65,69,29,17,24,15
228,1.2849e+05,1060,1063,933,1067,41.7,41,50.3,48.5,82,63,72,72,25,19,24,17
229,279.92,1060,1086,974,972,47.6,35.8,60.9,66.2,79,69,74,69,27,17,17,18
230,25.196,1054,1107,1004,961,47.4,31.5,63.5,75.7,84,77,80,74,23,18,13,17
231,4.6754e+16,1049,1078,1028,934,44.1,25.8,46.6,50.3,78,75,77,82,26,20,17,17
232,2.0331e+14,1037,1048,1011,937,44.3,23.1,41.9,49.4,78,65,70,73,27,25,26,23
233,13.727,1007,1035,991,951,44.4,19.7,39.2,52,86,69,76,69,23,19,23,21
234,2148.5,955,970,944,939,40.3,18.8,27.7,33.2,84,66,81,86,26,19,17,23
235,3215.1,957,927,929,952,40.1,22.4,24.9,20.9,78,68,76,86,28,23,19,21
236,80.095,961,921,918,980,43.1,23.2,24.2,14.8,82,70,84,75,26,25,24,21
237,11.152,976,1009,956,1060,47.3,29,24.6,17.5,88,68,80,78,28,26,23,19
238,90.645,1006,1030,996,1081,46.4,33.6,23.3,19.4,86,72,80,75,28,21,30,19
239,1.9874e+16,1040,1051,1054,1071,46,32,31.9,27,84,79,85,76,30,22,24,19
240,1.0977e+06,1032,1080,1068,1080,45.8,28.2,35.1,33,84,72,88,83,34,20,24,23
241,0.59486,1109,1091,977,1150,37.8,53.7,33.9,41.4,81,65,83,80,18,18,17,19
242,7159.4,1014,1019,989,1276,39.3,51.3,41.7,40.3,80,60,73,71,22,20,14,22
243,7.5086,997,1007,965,1243,41.7,47.1,48.2,48.1,80,65,69,74,22,14,22,13
244,23060,999,1028,933,1144,42.1,39.7,51.9,59.9,85,72,80,76,22,14,22,12
245,2.3555e+06,1015,1101,946,1043,43.8,29.3,58.5,78.8,93,71,70,70,39,34,34,26
246,509.91,1008,1127,965,1035,44.6,26.9,62.8,69.2,87,73,76,70,30,26,27,25
247,2931,1013,1081,1009,956,43,23,45.5,48,84,73,82,68,24,18,26,16
248,1193.9,1018,1052,1002,937,43.7,18.8,37.4,47.2,84,66,84,73,24,25,37,21
249,1.9002,1004,1044,980,928,44.9,16.5,34.3,45.5,84,68,76,72,27,18,29,22
250,955.52,966,975,944,942,43.5,19.5,22.9,26.4,87,71,83,85,32,18,21,16
251,43.04,975,924,929,952,42.3,24.2,21.2,18.8,77,76,84,85,30,18,16,15
252,3.5375,990,915,919,983,43.5,27.4,23,19.5,86,76,84,83,28,23,16,20
253,0.69297,1006,1033,964,1058,47.9,32,26.9,22.6,86,70,81,81,26,23,14,16
254,1.5252e+16,1025,1070,1013,1065,46.6,36.1,26.2,24.6,81,73,81,76,25,18,19,20
255,63.653,1034,1051,1059,1070,43.4,35.5,33.1,25.2,83,78,88,79,21,23,21,19
256,21.113,1012,1052,1063,1099,42.9,30.9,36.5,28.4,96,85,89,83,28,19,18,19
257,1.4489e+05,1089,1027,1018,1219,37,56.5,44.2,36.5,81,65,83,80,18,13,11,12
258,2.0258e+15,998,999,975,1231,41.7,50.6,41,36.2,80,60,73,71,19,13,19,15
259,276.66,984,964,935,1236,45,43.3,43.8,42.2,80,65,69,74,18,20,17,10
260,38106,987,948,943,1210,45.3,37.6,47,54,85,72,80,76,24,20,19,12
261,1.7346e+18,1012,1092,999,1136,40,30.1,47.9,84.6,93,71,70,70,33,32,34,26
262,5.9428e+08,1020,1147,1000,1125,41.7,28.6,50.7,67.6,87,73,76,70,29,27,27,25
263,2.3452e+06,1025,1092,1034,1146,43.8,27,43.4,36.9,84,73,82,68,24,15,14,19
264,5.2937e+07,1041,1055,1042,1098,42.2,23.2,30.2,36,84,66,84,73,19,15,19,20
265,9.6142e+05,1060,1020,1022,1008,42.2,20.7,22.1,36.4,84,68,76,72,23,17,16,19
266,21680,1056,948,958,935,45.7,25.6,19.5,22.9,87,71,83,85,24,17,16,13
267,3.1602e+05,1038,933,946,934,45.3,26.4,17.1,21.8,77,76,84,85,31,22,21,19
268,28.222,1030,935,942,973,44,24.8,17.4,28.1,86,76,84,83,24,20,23,18
269,702.99,1030,1035,975,1071,41.7,32.8,26.3,27.3,86,70,81,81,21,21,18,15
270,2373.8,1024,1105,1026,1073,41.2,38.2,29.4,27.5,81,73,81,76,21,23,19,13
271,307.83,978,1128,1102,1094,39,40.2,33.3,22.3,83,78,88,79,19,26,21,15
272,1.302e+06,956,1088,1093,1136,39.6,36.6,35.1,22.9,96,85,89,83,24,20,17,17
273,9.5969e+11,1128,1010,1033,1121,35.5,42.4,44.9,39.2,74,69,73,64,20,15,9,11
274,1.7813e+06,1074,1044,979,1157,42.5,48.8,45,34.8,77,71,68,64,22,18,18,19
275,3.0918e+15,1062,1024,933,1135,47.4,45.1,42.9,34.8,78,62,70,70,23,23,11,11
276,1.0409e+16,1059,1005,927,1137,47.1,40.4,42.8,39.3,86,67,78,73,28,23,13,12
277,2.5848e+14,1070,1084,995,1134,40.7,36.2,43.1,64.3,100,63,70,63,25,25,8,15
